phone_index,phone,human_grade,ctc_viterbi_lpp,mfa_lpp,ctc_viterbi_start,ctc_viterbi_end,mfa_start,mfa_end,split,utterance,speaker
2,S,2.0,-0.0012948471121490002,-9.010170936584473,1.181233449477352,1.201254355400697,1.16,1.26,train,096070022,9607
3,T,2.0,-0.016564983874559402,-9.670751571655273,1.3213797909407665,1.3614216027874564,1.26,1.35,train,096070022,9607
5,P,2.0,-3.3259475231170654,-12.781705856323242,1.7418188153310104,1.7618397212543555,1.62,1.67,train,096070022,9607
6,T,0.4,-0.002241711597889662,-12.842910766601562,2.182278745644599,2.222320557491289,1.67,1.7,train,096070022,9607
7,T,2.0,-8.286615371704102,-7.790316581726074,2.4625714285714286,2.4825923344947736,2.18,2.29,train,096070022,9607
8,UW,1.6,-6.878816604614258,-11.159520149230957,2.4825923344947736,2.5026132404181185,2.29,2.6,train,096070022,9607
9,L,2.0,-0.42880523204803467,-7.410679340362549,2.8429686411149824,2.8629895470383273,2.77,2.89,train,096070022,9607
10,UH,2.0,-3.5829806327819824,-11.092768669128418,2.9831149825783974,3.0031358885017423,2.89,3.05,train,096070022,9607
11,K,2.0,-7.276259422302246,-11.526246070861816,3.103240418118467,3.123261324041812,3.05,3.17,train,096070022,9607
12,D,2.0,-0.7334539294242859,-3.279529333114624,3.523679442508711,3.543700348432056,3.5,3.55,train,096070022,9607
13,AW,2.0,-8.322141647338867,-12.91852855682373,3.7439094076655053,3.76393031358885,3.55,3.79,train,096070022,9607
14,N,2.0,-7.3402791023254395,-11.046526908874512,3.823993031358885,3.84401393728223,3.79,3.92,train,096070022,9607
16,N,2.0,-7.191208839416504,-11.261980056762695,4.524724738675959,4.5447456445993035,4.48,4.64,train,096070022,9607
17,HH,2.0,-0.06920126080513,-4.520730018615723,4.825038327526133,4.885101045296167,4.87,4.9,train,096070022,9607
18,IH,2.0,-8.268181800842285,-9.37178897857666,5.005226480836237,5.025247386759582,4.9,5.1,train,096070022,9607
19,M,2.0,-5.072368621826172,-8.378252983093262,5.125351916376307,5.1453728222996515,5.1,5.26,train,096070022,9607
0,HH,2.0,-0.0047231498174369335,-4.37546443939209,0.42065015479876156,0.4807430340557275,0.47,0.5,train,096070023,9607
1,IY,2.0,-0.02042389288544655,-9.714170455932617,0.6610216718266253,0.7211145510835912,0.5,0.88,train,096070023,9607
2,T,2.0,-0.001312586129643023,-10.410331726074219,0.981517027863777,1.001547987616099,0.96,1.11,train,096070023,9607
3,ER,2.0,-3.9669442176818848,-10.86080265045166,1.2819814241486067,1.3020123839009288,1.11,1.41,train,096070023,9607
4,N,2.0,-0.01171895582228899,-5.199779033660889,1.4021671826625386,1.4221981424148606,1.41,1.44,train,096070023,9607
5,D,0.2,-9.577778816223145,-10.78464412689209,1.6024767801857585,1.6225077399380803,1.44,1.59,train,096070023,9607
8,AW,2.0,-8.149249076843262,-13.012539863586426,2.043157894736842,2.063188854489164,1.9,2.09,train,096070023,9607
9,N,2.0,-8.064538955688477,-10.197301864624023,2.12328173374613,2.143312693498452,2.09,2.12,train,096070023,9607
12,N,2.0,-0.008009362034499645,-12.19041633605957,3.044705882352941,3.084767801857585,2.15,2.22,train,096070023,9607
13,D,2.0,-0.7340570688247681,-6.491831302642822,3.204953560371517,3.2249845201238387,2.22,2.26,train,096070023,9607
14,L,2.0,-7.7291436195373535,-9.508152961730957,3.3051083591331265,3.325139318885449,2.26,2.29,train,096070023,9607
15,UH,2.0,-4.958051681518555,-12.65686321258545,3.5855417956656344,3.605572755417956,2.29,2.43,train,096070023,9607
16,K,2.0,-0.019356409087777138,-13.032695770263672,3.7457894736842103,3.765820433436532,2.43,2.47,train,096070023,9607
17,T,0.4,-10.333285331726074,-12.900461196899414,3.926068111455108,3.94609907120743,2.47,2.5,train,096070023,9607
18,AE,2.0,-0.0014972201315686107,-10.318085670471191,4.2665944272445815,4.286625386996904,2.82,3.04,train,096070023,9607
20,M,2.0,-0.0058991070836782455,-11.049874305725098,4.54702786377709,4.5870897832817334,3.04,3.14,train,096070023,9607
21,IY,1.8,-1.4451655149459839,-13.03400993347168,4.747337461300309,4.7873993808049535,3.14,3.19,train,096070023,9607
22,W,2.0,-1.6329900026321411,-13.499664306640625,5.588637770897832,5.628699690402477,4.13,4.16,train,096070023,9607
23,AH,2.0,-8.341889381408691,-12.555882453918457,5.788947368421052,5.8089783281733745,4.16,4.33,train,096070023,9607
24,T,2.0,-0.0013780631124973297,-10.177081108093262,5.909133126934984,5.929164086687306,4.33,4.46,train,096070023,9607
0,SH,2.0,-7.155699253082275,-11.945412635803223,0.5614646153846153,0.581516923076923,0.51,0.72,train,096070024,9607
1,IY,2.0,-0.15453287959098816,-9.558489799499512,0.8421969230769231,0.9023538461538462,0.72,1.33,train,096070024,9607
2,W,0.0,-10.448606491088867,-13.393779754638672,1.2833476923076923,1.3034,1.36,1.39,train,096070024,9607
3,AH,0.0,-11.746238708496094,-11.374717712402344,1.3034,1.3234523076923077,1.39,1.42,train,096070024,9607
4,Z,1.6,-0.0017159080598503351,-10.010513305664062,1.4036615384615385,1.443766153846154,1.42,1.5,train,096070024,9607
5,N,2.0,-0.24462902545928955,-6.7373199462890625,1.5239753846153845,1.56408,1.5,1.6,train,096070024,9607
6,AH,2.0,-8.761713981628418,-11.263701438903809,1.764603076923077,1.7846553846153845,1.6,1.85,train,096070024,9607
7,TH,2.0,-7.301380634307861,-9.880582809448242,1.9049692307692307,1.9250215384615386,1.85,2.01,train,096070024,9607
8,IH,2.0,-5.8526811599731445,-10.458029747009277,2.08544,2.1054923076923076,2.01,2.06,train,096070024,9607
9,NG,2.0,-7.864152431488037,-10.49087905883789,2.1054923076923076,2.1255446153846154,2.06,2.28,train,096070024,9607
10,B,2.0,-0.004223000258207321,-6.924788475036621,2.5065384615384616,2.5265907692307694,2.49,2.53,train,096070024,9607
11,AH,2.0,-5.122846603393555,-11.20768928527832,2.6870092307692306,2.7070615384615384,2.53,2.78,train,096070024,9607
12,T,2.0,-0.0019451166735962033,-8.959548950195312,2.847427692307692,2.887532307692308,2.78,2.93,train,096070024,9607
13,AH,2.0,-5.26127290725708,-10.220929145812988,3.6094153846153847,3.6294676923076925,3.37,3.73,train,096070024,9607
14,M,1.6,-0.014215688221156597,-7.3666911125183105,3.8901476923076923,3.9302523076923075,3.84,4.0,train,096070024,9607
15,ER,0.4,-10.262909889221191,-13.299784660339355,4.17088,4.190932307692307,4.0,4.06,train,096070024,9607
16,D,0.0,-10.727313041687012,-13.077285766601562,4.190932307692307,4.210984615384615,4.06,4.09,train,096070024,9607
17,ER,0.0,-9.829527854919434,-13.11564826965332,4.210984615384615,4.231036923076923,4.09,4.12,train,096070024,9607
18,ER,0.0,-9.926936149597168,-11.52874755859375,5.033129230769231,5.053181538461539,4.12,4.31,train,096070024,9607
20,F,2.0,-8.596355438232422,-11.471100807189941,5.133390769230769,5.153443076923077,5.09,5.31,train,096070024,9607
21,T,2.0,-0.0012200777418911457,-10.83485221862793,5.233652307692307,5.253704615384615,5.31,5.34,train,096070024,9607
22,ER,2.0,-6.212100028991699,-9.197474479675293,5.394070769230769,5.414123076923077,5.34,5.45,train,096070024,9607
23,AA,2.0,-0.0019469510298222303,-12.297609329223633,5.935483076923077,5.975587692307692,5.78,5.88,train,096070024,9607
24,L,2.0,-0.08159516751766205,-8.45973014831543,5.99564,6.0357446153846155,5.88,6.07,train,096070024,9607
0,IH,2.0,-6.769274711608887,-11.176531791687012,0.6402680067001675,0.6602763819095477,0.49,0.72,train,096090001,9609
1,F,2.0,-5.2695770263671875,-8.187111854553223,0.7603182579564489,0.7803266331658291,0.72,0.79,train,096090001,9609
2,HH,2.0,-0.011039628647267818,-9.55246353149414,1.200502512562814,1.2405192629815744,0.79,0.82,train,096090001,9609
3,IY,1.8,-0.22438137233257294,-9.65164566040039,1.4005862646566163,1.460611390284757,0.82,0.85,train,096090001,9609
4,W,2.0,-0.02809157781302929,-4.724588394165039,2.080871021775544,2.1208877721943047,0.85,0.88,train,096090001,9609
6,Z,1.6,-2.9259798526763916,-13.36768627166748,2.661113902847571,2.6811222780569515,1.58,1.61,train,096090001,9609
7,K,1.6,-0.0009738231892697513,-10.986444473266602,3.40142378559464,3.42143216080402,2.05,2.08,train,096090001,9609
8,AA,0.0,-9.369349479675293,-9.3499116897583,3.7015494137353433,3.7215577889447236,2.08,2.57,train,096090001,9609
9,L,0.0,-11.465106964111328,-11.8402738571167,3.841608040201005,3.861616415410385,2.57,2.62,train,096090001,9609
10,D,0.0,-0.42972832918167114,-12.924107551574707,4.021683417085427,4.041691792294807,2.62,2.65,train,096090001,9609
11,AH,2.0,-7.822018623352051,-10.987284660339355,4.381834170854272,4.401842546063651,2.65,2.68,train,096090001,9609
12,P,2.0,-2.520247459411621,-8.955570220947266,4.541901172529313,4.5619095477386935,2.68,2.71,train,096090001,9609
13,AH,0.4,-9.745280265808105,-11.012045860290527,5.702386934673367,5.722395309882747,3.41,3.45,train,096090001,9609
14,G,0.0,-12.019781112670898,-13.667019844055176,5.762412060301507,5.782420435510888,3.45,3.51,train,096090001,9609
15,EH,0.0,-2.654747724533081,-12.347043991088867,5.842445561139028,5.862453936348408,3.51,3.81,train,096090001,9609
16,N,0.0,-0.24323248863220215,-7.7059245109558105,5.882462311557789,5.922479061976549,3.81,4.11,train,096090001,9609
17,HH,2.0,-0.11304396390914917,-9.312250137329102,6.762830820770519,6.8228559463986596,5.57,5.6,train,096090001,9609
18,IY,2.0,-0.01345465425401926,-11.705296516418457,7.002931323283081,7.062956448911223,5.6,6.43,train,096090001,9609
19,W,2.0,-0.09845507889986038,-12.068550109863281,7.503140703517587,7.563165829145729,6.83,6.86,train,096090001,9609
21,D,1.8,-0.031153865158557892,-11.843058586120605,8.283467336683417,8.303475711892798,7.24,7.41,train,096090001,9609
22,G,2.0,-0.0032835875172168016,-12.940645217895508,9.023777219430485,9.043785594639866,7.41,7.44,train,096090001,9609
23,OW,2.0,-0.024271072819828987,-12.29017162322998,9.34391122278057,9.46396147403685,7.44,8.25,train,096090001,9609
24,AH,0.4,-8.09365177154541,-10.821905136108398,9.46396147403685,9.48396984924623,9.02,9.05,train,096090001,9609
25,G,0.4,-10.296757698059082,-13.057514190673828,10.004187604690117,10.024195979899497,9.05,9.08,train,096090001,9609
27,N,0.0,-0.0008778267074376345,-12.124587059020996,10.084221105527638,10.124237855946399,9.51,9.6,train,096090001,9609
0,DH,1.2,-10.040382385253906,-11.580119132995605,0.5006527415143602,0.5206788511749347,0.49,0.53,train,096090003,9609
1,AH,1.2,-0.09352333098649979,-11.022597312927246,1.221592689295039,1.2816710182767623,0.53,1.4,train,096090003,9609
2,G,2.0,-0.00826048944145441,-9.119826316833496,1.6421409921671017,1.6621671018276762,1.61,1.67,train,096090003,9609
3,ER,1.8,-6.104437351226807,-8.114022254943848,2.142793733681462,2.1628198433420365,1.67,2.2,train,096090003,9609
4,L,1.8,-3.1172704696655273,-11.857810020446777,2.1628198433420365,2.182845953002611,2.2,2.3,train,096090003,9609
5,DH,0.4,-0.014739141799509525,-7.4691972732543945,3.2842819843342035,3.3243342036553525,3.15,3.35,train,096090003,9609
6,EH,0.0,-8.781595230102539,-11.889219284057617,4.726161879895561,4.746187989556136,3.35,3.63,train,096090003,9609
7,N,0.0,-0.004655705764889717,-12.752180099487305,5.306919060052219,5.346971279373368,3.63,3.67,train,096090003,9609
8,L,2.0,-0.002726377919316292,-11.457921028137207,6.828903394255875,6.8689556135770236,4.27,4.5,train,096090003,9609
9,UH,2.0,-0.1703416109085083,-14.647833824157715,6.929033942558746,6.949060052219321,4.5,4.53,train,096090003,9609
10,K,2.0,-0.0012087387731298804,-13.17654800415039,7.009138381201044,7.049190600522193,4.53,4.56,train,096090003,9609
11,T,1.2,-7.939424514770508,-9.379591941833496,7.469738903394256,7.4897650130548294,4.56,4.69,train,096090003,9609
12,AE,1.0,-8.438069343566895,-11.33751392364502,7.589895561357702,7.609921671018276,4.69,4.76,train,096090003,9609
13,T,2.0,-0.0013269914779812098,-12.97628402709961,7.830208877284595,7.8502349869451695,4.76,4.79,train,096090003,9609
14,HH,2.0,-10.601757049560547,-3.067108631134033,7.950365535248041,7.970391644908616,4.79,4.87,train,096090003,9609
15,ER,2.0,-0.07409500330686569,-13.527076721191406,9.732689295039163,9.85284595300261,4.87,4.9,train,096090003,9609
16,HH,0.0,-10.61275577545166,-12.3694429397583,10.093159268929503,10.113185378590078,4.9,4.93,train,096090003,9609
17,AE,0.4,-0.14942115545272827,-11.025193214416504,12.456240208877285,12.496292428198434,4.93,5.3,train,096090003,9609
18,N,0.4,-0.03779144212603569,-7.189087867736816,14.699164490861618,14.759242819843342,5.3,5.4,train,096090003,9609
19,D,0.8,-8.711947441101074,-12.301115036010742,14.79929503916449,14.819321148825065,5.4,5.5,train,096090003,9609
0,W,2.0,-0.0012823462020605803,-4.649369716644287,0.5010351966873706,0.5210766045548654,0.5,0.55,train,096090005,9609
1,AH,2.0,-0.006279855500906706,-7.421125888824463,0.6212836438923395,0.6413250517598343,0.55,0.77,train,096090005,9609
2,T,2.0,-10.4464750289917,-11.943572998046875,0.7415320910973084,0.7615734989648033,0.77,0.92,train,096090005,9609
3,W,2.0,-0.000954649003688246,-6.198516368865967,0.9419461697722566,0.9619875776397515,0.92,0.95,train,096090005,9609
5,L,0.0,-9.791670799255371,-7.354955196380615,1.683478260869565,1.70351966873706,0.96,0.99,train,096090005,9609
6,DH,1.6,-8.340243339538574,-13.366781234741211,1.70351966873706,1.7235610766045548,0.99,1.02,train,096090005,9609
7,EY,0.4,-9.664628028869629,-13.176258087158203,2.0442236024844718,2.0642650103519666,1.02,1.19,train,096090005,9609
8,D,2.0,-0.4888690114021301,-7.824994087219238,2.465093167701863,2.5051759834368528,1.19,1.22,train,096090005,9609
10,IH,1.8,-7.3102006912231445,-10.923200607299805,3.36695652173913,3.386997929606625,2.47,3.85,train,096090005,9609
11,F,1.8,-5.595005512237549,-13.761625289916992,3.5072463768115942,3.527287784679089,3.85,3.88,train,096090005,9609
12,S,0.8,-0.003107871860265732,-9.491636276245117,4.168612836438923,4.228737060041408,4.11,4.5,train,096090005,9609
13,AH,0.4,-0.13374176621437073,-9.682891845703125,4.649606625258799,4.689689440993789,4.5,4.69,train,096090005,9609
14,M,0.4,-0.13197752833366394,-5.0367560386657715,4.729772256728778,4.7898964803312625,4.69,4.83,train,096090005,9609
15,TH,0.0,-8.679792404174805,-14.926237106323242,5.371097308488612,5.3911387163561075,4.83,4.86,train,096090005,9609
16,IH,0.4,-2.7331464290618896,-12.066946029663086,5.471304347826087,5.491345755693581,4.86,4.89,train,096090005,9609
17,NG,0.4,-9.1260347366333,-14.028226852416992,5.511387163561077,5.531428571428571,4.89,5.0,train,096090005,9609
18,HH,1.6,-0.047301989048719406,-12.901266098022461,6.81407867494824,6.874202898550724,5.35,5.38,train,096090005,9609
19,AE,1.6,-0.018293004482984543,-11.922354698181152,7.034534161490683,7.054575569358178,5.38,5.41,train,096090005,9609
20,P,1.2,-3.8651857376098633,-13.663019180297852,7.114699792960662,7.134741200828157,5.41,5.44,train,096090005,9609
21,AH,0.0,-10.886234283447266,-11.173667907714844,7.375238095238095,7.39527950310559,5.44,5.47,train,096090005,9609
22,N,0.0,-10.323446273803711,-10.250632286071777,7.39527950310559,7.415320910973085,5.47,6.05,train,096090005,9609
23,Z,1.6,-0.17658324539661407,-12.986087799072266,7.615734989648033,7.655817805383022,6.05,6.08,train,096090005,9609
24,T,2.0,-0.0013686585007235408,-9.550630569458008,7.916356107660455,7.93639751552795,6.86,6.89,train,096090005,9609
26,M,2.0,-0.09873975813388824,-9.913779258728027,8.938467908902691,8.978550724637682,7.15,7.18,train,096090005,9609
27,IY,1.8,-0.0022314905654639006,-11.905508041381836,9.09879917184265,9.118840579710145,7.18,7.6,train,096090005,9609
0,W,2.0,-0.0010216940427199006,-5.65162467956543,0.5010263929618768,0.541108504398827,0.48,0.57,train,096090006,9609
1,IY,1.8,-0.010654199868440628,-8.438692092895508,0.7014369501466275,0.7615601173020528,0.57,0.82,train,096090006,9609
2,HH,2.0,-0.8303019404411316,-12.511268615722656,0.9619706744868035,0.9820117302052785,0.82,0.85,train,096090006,9609
3,AE,0.0,-6.1096038818359375,-11.871752738952637,1.2024633431085043,1.2225043988269795,0.85,0.88,train,096090006,9609
4,V,1.6,-0.009786837734282017,-9.547199249267578,1.402873900293255,1.4229149560117302,0.88,1.0,train,096090006,9609
5,DH,0.8,-9.546834945678711,-10.681941986083984,1.8237360703812318,1.8437771260997067,1.0,1.04,train,096090006,9609
7,B,0.4,-8.141385078430176,-14.113419532775879,2.5652551319648094,2.5852961876832845,1.91,1.94,train,096090006,9609
8,EH,0.0,-10.493778228759766,-12.793679237365723,2.8859120234604108,2.9059530791788855,1.94,2.11,train,096090006,9609
9,S,0.0,-0.31986573338508606,-12.810236930847168,3.1264046920821116,3.1464457478005863,2.11,2.14,train,096090006,9609
10,T,0.0,-8.236650466918945,-12.564610481262207,3.1464457478005863,3.1664868035190614,2.14,2.17,train,096090006,9609
11,P,0.8,-0.0014580582501366735,-9.8287353515625,4.128457478005865,4.14849853372434,2.55,2.68,train,096090006,9609
12,IY,0.8,-5.018046855926514,-10.799976348876953,4.368950146627566,4.388991202346041,2.68,3.07,train,096090006,9609
13,P,0.0,-10.8486967086792,-12.788650512695312,4.4491143695014665,4.469155425219942,3.07,3.1,train,096090006,9609
14,L,0.0,-10.081305503845215,-9.057380676269531,5.350961876832844,5.3710029325513196,3.13,3.16,train,096090006,9609
16,N,2.0,-5.9439826011657715,-9.641195297241211,5.45116715542522,5.471208211143695,4.21,4.98,train,096090006,9609
17,DH,0.8,-9.641260147094727,-11.678958892822266,5.831947214076246,5.851988269794721,4.98,5.03,train,096090006,9609
18,IH,0.0,-5.853738307952881,-11.490224838256836,6.132563049853372,6.1526041055718474,5.03,5.79,train,096090006,9609
19,S,0.0,-10.829710960388184,-10.510093688964844,6.212727272727273,6.232768328445748,5.79,6.02,train,096090006,9609
0,IH,2.0,-7.607853889465332,-10.102258682250977,0.580991452991453,0.601025641025641,0.49,0.63,train,096090007,9609
1,T,2.0,-0.0022935771849006414,-10.410487174987793,0.7011965811965812,0.7212307692307693,0.63,0.75,train,096090007,9609
2,W,2.0,-0.0008671686518937349,-13.14345932006836,1.2421196581196583,1.2821880341880343,0.75,0.78,train,096090007,9609
4,Z,1.8,-1.7877986431121826,-9.598016738891602,1.6027350427350429,1.622769230769231,1.57,1.76,train,096090007,9609
5,AE,1.0,-6.1472649574279785,-11.929798126220703,2.0434871794871796,2.0635213675213677,1.86,2.09,train,096090007,9609
6,Z,1.4,-6.525808334350586,-9.946968078613281,2.1236239316239316,2.163692307692308,2.09,2.25,train,096090007,9609
7,M,2.0,-0.007690003607422113,-10.87995719909668,3.7864615384615385,3.846564102564103,2.25,2.28,train,096090007,9609
8,AH,2.0,-6.943342685699463,-8.019487380981445,4.647931623931624,4.6679658119658125,2.28,2.31,train,096090007,9609
9,CH,2.0,-0.8395826816558838,-11.030885696411133,4.808205128205128,4.848273504273505,2.31,2.34,train,096090007,9609
11,Z,1.6,-7.956273078918457,-13.168500900268555,5.870017094017094,5.910085470085471,2.8,2.85,train,096090007,9609
12,M,2.0,-0.004124029073864222,-7.825716018676758,6.551179487179487,6.611282051282052,3.74,3.91,train,096090007,9609
13,AY,2.0,-0.11693663150072098,-10.643393516540527,7.252376068376069,7.332512820512821,3.91,4.73,train,096090007,9609
